# name = name of planet
# star_teff = effective temperature of star [K]
# star_radius = radius of star [solar radii]
# planet_a = semimajor axis of planet's orbit [AU]
# planet_radius = radius of planet [Earth radii]

           name | star_teff | star_radius |         planet_a | planet_radius
   Kepler-1559b |    5316.0 |        0.82 |  0.0182567497257 |          0.72
    Kepler-155b |    4508.0 |        0.62 |  0.0534657599775 |          2.09
    Kepler-155c |    4508.0 |        0.62 |   0.229251095279 |          2.24
   Kepler-1560b |    5815.0 |        1.02 |  0.0412591666039 |          0.89
   Kepler-1561b |    5957.0 |        1.11 |   0.020081828718 |          1.09
   Kepler-1562b |    5760.0 |        1.05 |   0.316029475625 |          3.55
   Kepler-1563b |    5765.0 |        0.99 |  0.0445247126486 |          0.75
   Kepler-1564b |    5528.0 |         0.9 |   0.131436366961 |          1.47
   Kepler-1565b |    4940.0 |        0.73 |  0.0237930008348 |          1.19
   Kepler-1566b |    5254.0 |        0.81 |  0.0122409506353 |          0.79
   Kepler-1567b |    5655.0 |        0.93 |   0.552571242008 |          2.73
   Kepler-1568b |    5956.0 |        1.19 |   0.152907772338 |           1.3
   Kepler-1569b |    6319.0 |         1.4 |  0.0679752448068 |          1.68
    Kepler-156b |    5094.0 |        0.81 |              nan |           2.3
    Kepler-156c |    5094.0 |        0.81 |              nan |          2.55
   Kepler-1570b |    5550.0 |        0.89 |   0.169355468134 |          1.07
   Kepler-1571b |    6297.0 |        1.39 |  0.0472672065013 |          1.52
   Kepler-1572b |    5618.0 |        0.95 |  0.0603160630706 |          0.94
   Kepler-1573b |    5808.0 |         1.0 |  0.0372686394632 |           1.2
   Kepler-1574b |    5892.0 |        1.08 |  0.0726019184651 |          1.29
   Kepler-1575b |    5667.0 |        0.92 |  0.0359304665753 |          1.31
   Kepler-1576b |    5876.0 |        1.06 |   0.072666473231 |          1.04
   Kepler-1577b |    4862.0 |        0.74 |   0.061473449873 |          1.13
   Kepler-1578b |    5545.0 |        0.86 |  0.0242107478755 |          1.04
   Kepler-1579b |    4584.0 |         0.7 |  0.0159504640311 |          0.84
    Kepler-157b |    5774.0 |        1.04 |              nan |          1.32
    Kepler-157c |    5774.0 |        1.04 |              nan |          2.24
    Kepler-157d |    5774.0 |        1.04 |              nan |          1.46
   Kepler-1580b |    6228.0 |        2.15 |   0.328134169835 |          2.11
   Kepler-1581b |    6022.0 |        1.23 |  0.0691929372942 |           0.8
   Kepler-1582b |    3208.0 |         0.3 |  0.0366166700193 |          1.49
   Kepler-1583b |    5645.0 |        0.91 |  0.0849328281989 |           0.6
   Kepler-1584b |    6069.0 |        1.13 |   0.113946105455 |          1.61
   Kepler-1585b |    5538.0 |        0.91 |  0.0448771204223 |          1.79
   Kepler-1586b |    6681.0 |        1.75 |   0.138293589027 |          1.52
   Kepler-1587b |    5933.0 |        1.22 |  0.0894508213255 |          1.33
   Kepler-1588b |    5817.0 |        0.99 |  0.0762342265047 |          0.76
   Kepler-1589b |    6166.0 |        1.25 |  0.0205609131459 |          1.09
    Kepler-158b |    4623.0 |        0.62 |              nan |          2.12
    Kepler-158c |    4623.0 |        0.62 |              nan |           1.9
   Kepler-1590b |    6053.0 |        1.16 |  0.0784317192324 |          1.14
   Kepler-1591b |    6082.0 |        1.16 |  0.0820320242472 |          1.27
   Kepler-1592b |    6213.0 |        1.28 |  0.0435517380565 |          1.54
   Kepler-1593b |    4995.0 |        0.77 |   0.569569342706 |          3.17
   Kepler-1594b |    5946.0 |        1.08 |  0.0388356745427 |          1.06
   Kepler-1595b |    5203.0 |         0.8 |  0.0507944335949 |          1.23
   Kepler-1596b |    5706.0 |        0.92 |   0.315313196463 |           1.9
   Kepler-1597b |    6377.0 |        1.39 |  0.0433194966066 |          1.06
   Kepler-1598b |    5940.0 |        1.09 |  0.0532626634821 |          0.95
   Kepler-1599b |    5767.0 |        0.99 |   0.480638008006 |          1.62
    Kepler-159b |    4625.0 |        0.66 |              nan |          2.38
    Kepler-159c |    4625.0 |        0.66 |              nan |          3.41
     Kepler-15b |    5515.0 |        0.99 |    0.05891445737 |         10.76
   Kepler-1600b |    5214.0 |        0.82 |    0.98705303141 |          3.13
   Kepler-1601b |    5869.0 |        1.07 |   0.033626011203 |          0.82
   Kepler-1602b |    6296.0 |        1.36 |   0.104528590283 |          1.34
   Kepler-1603b |    6241.0 |        1.31 |  0.0360296210458 |          1.29
   Kepler-1604b |    4976.0 |        0.76 |  0.0141547994645 |          1.41
   Kepler-1605b |    5280.0 |        0.82 |   0.361839529202 |          1.08
   Kepler-1606b |    5422.0 |        0.86 |   0.638359620298 |          2.07
   Kepler-1607b |    6116.0 |        1.21 |   0.116727326114 |          0.92
   Kepler-1608b |    4992.0 |        0.72 |   0.115093432001 |          1.73
   Kepler-1609b |    6132.0 |        1.27 |    0.48708340507 |          2.22
    Kepler-160b |    5857.0 |        0.88 |              nan |          1.54
    Kepler-160c |    5857.0 |        0.88 |              nan |          3.61
   Kepler-1610b |    5383.0 |        0.87 |  0.0802155772286 |          1.61
   Kepler-1611b |    5605.0 |        0.93 |  0.0573531633526 |          0.81
   Kepler-1612b |    5643.0 |        0.94 |  0.0479698181584 |          1.03
   Kepler-1613b |    6005.0 |        1.12 |  0.0265201561476 |          2.08
   Kepler-1614b |    5121.0 |        0.76 |   0.045171425858 |          1.49
   Kepler-1615b |    5865.0 |        1.05 |   0.259318858221 |          2.06
   Kepler-1616b |    6266.0 |        1.34 |  0.0745623671023 |          1.02
   Kepler-1617b |    6167.0 |        1.22 |   0.186666717655 |           1.2
   Kepler-1618b |    6620.0 |        1.65 |  0.0733144729175 |          1.26
   Kepler-1619b |    5852.0 |         1.0 |   0.161085587152 |          0.76
    Kepler-161b |    5078.0 |        0.81 |   0.051886976484 |          2.12
    Kepler-161c |    5078.0 |        0.81 |  0.0660255760602 |          2.05
   Kepler-1620b |    6157.0 |        1.23 |   0.447370786757 |          1.61
   Kepler-1621b |    6158.0 |        1.24 |   0.418560488282 |          2.16
   Kepler-1622b |    6436.0 |         1.5 |   0.104679763968 |          1.47
   Kepler-1623b |    5772.0 |         1.0 |   0.052229340002 |          1.31
   Kepler-1624b |    3636.0 |        0.47 |  0.0343546655112 |           5.7
   Kepler-1625b |    5677.0 |        0.94 |   0.840553522997 |          6.06
   Kepler-1626b |    6826.0 |        1.85 |  0.0578724190384 |          2.02
   Kepler-1627b |    5445.0 |        0.84 |  0.0696648623757 |          3.69
   Kepler-1628b |    3724.0 |        0.52 |   0.288583526713 |          6.43
   Kepler-1629b |    5776.0 |        1.01 |  0.0484393341908 |          0.77
    Kepler-162b |    5816.0 |        0.96 |              nan |          1.26
    Kepler-162c |    5816.0 |        0.96 |              nan |          3.03
   Kepler-1630b |    4736.0 |        0.63 |    1.08742241614 |          2.19
   Kepler-1631b |    5679.0 |        0.95 |  0.0495763663768 |          1.35
   Kepler-1632b |    6137.0 |        1.19 |    1.19021602053 |          2.47
   Kepler-1633b |    6256.0 |        1.32 |   0.678478330579 |          1.58
   Kepler-1634b |    5474.0 |        0.89 |   0.989371840958 |          3.19
   Kepler-1635b |    5347.0 |        0.85 |    1.13711983417 |          3.64
   Kepler-1636b |    5797.0 |        1.02 |    1.11052947267 |          3.23
   Kepler-1637b |    5789.0 |        1.02 |  0.0658234118497 |          0.89
   Kepler-1638b |    5710.0 |        0.95 |   0.787659236898 |          1.87
   Kepler-1639b |    6150.0 |        1.18 |  0.0935487114263 |          2.58
    Kepler-163b |    5776.0 |        0.92 |   0.075985517916 |          1.05
    Kepler-163c |    5776.0 |        0.92 |   0.148533195644 |          2.26
   Kepler-1640b |    6324.0 |        1.43 |  0.0817938909187 |          4.82
   Kepler-1641b |    6152.0 |        1.19 |   0.148074608568 |          3.11
   Kepler-1641c |    6152.0 |        1.19 |   0.207601460686 |          2.95
   Kepler-1642b |    5355.0 |        0.84 |   0.099397523065 |           3.2
   Kepler-1642c |    5355.0 |        0.84 |  0.0663142811993 |          2.66
   Kepler-1643b |    5508.0 |        0.88 |  0.0581574226499 |           2.3
   Kepler-1644b |    5499.0 |        0.86 |   0.143669098249 |          1.88
   Kepler-1645b |    5812.0 |        1.02 |   0.125985574082 |          1.78
   Kepler-1646b |    3299.0 |        0.26 |  0.0330715633978 |          1.23
   Kepler-1647b |    6210.0 |        1.79 |    2.23809348197 |        11.874
   Kepler-1649b |    3240.0 |        0.25 |  0.0704351348766 |          1.08
    Kepler-164b |    5888.0 |        1.15 |  0.0595132994217 |          1.41
    Kepler-164c |    5888.0 |        1.15 |   0.099871664676 |          2.73
    Kepler-164d |    5888.0 |        1.15 |   0.191166824584 |          2.45
   Kepler-1650b |    3410.0 |        0.33 |  0.0180169420746 |          0.96
   Kepler-1651b |    3713.0 |         0.5 |  0.0724387348231 |          1.84
    Kepler-165b |    5211.0 |        0.77 |              nan |          2.32
    Kepler-165c |    5211.0 |        0.77 |              nan |          2.23
    Kepler-166b |    5413.0 |        0.74 |              nan |          2.27
    Kepler-166c |    5413.0 |        0.74 |              nan |          2.38
    Kepler-166d |    5413.0 |        0.74 |              nan |          1.73
    Kepler-167b |    4890.0 |        0.73 |  0.0486346470251 |         1.615
    Kepler-167c |    4890.0 |        0.73 |  0.0688962550321 |         1.548
    Kepler-167d |    4890.0 |        0.73 |   0.141525804672 |         1.194
    Kepler-167e |    4890.0 |        0.73 |    1.90058634571 |         10.15
    Kepler-168b |    6282.0 |        1.11 |              nan |          1.46
    Kepler-168c |    6282.0 |        1.11 |              nan |          2.69
    Kepler-169b |    4997.0 |        0.76 |  0.0408302328864 |          1.13
    Kepler-169c |    4997.0 |        0.76 |  0.0627654436439 |          1.21
    Kepler-169d |    4997.0 |        0.76 |  0.0765709037352 |          1.25
    Kepler-169e |    4997.0 |        0.76 |   0.106880751178 |           2.2
    Kepler-169f |    4997.0 |        0.76 |   0.365581311085 |          2.58
     Kepler-16b |    4450.0 |        0.65 |   0.646737929777 |         8.449
    Kepler-170b |    5679.0 |        1.03 |              nan |           3.2
    Kepler-170c |    5679.0 |        1.03 |              nan |          2.86
    Kepler-171b |    5642.0 |        0.84 |              nan |          2.34
    Kepler-171c |    5642.0 |        0.84 |              nan |          2.56
    Kepler-171d |    5642.0 |        0.84 |              nan |          1.89
    Kepler-172b |    5526.0 |        1.08 |  0.0381885462602 |          2.35
    Kepler-172c |    5526.0 |        1.08 |  0.0640657952666 |          2.86
    Kepler-172d |    5526.0 |        1.08 |   0.111286804907 |          2.25
    Kepler-172e |    5526.0 |        1.08 |   0.199540196206 |          2.76
    Kepler-173b |    6031.0 |        0.95 |  0.0473584128903 |          1.29
    Kepler-173c |    6031.0 |        0.95 |   0.072078463524 |          2.43
    Kepler-174b |    4880.0 |        0.62 |              nan |          1.96
    Kepler-174c |    4880.0 |        0.62 |              nan |          1.49
    Kepler-174d |    4880.0 |        0.62 |              nan |          2.19
    Kepler-175b |    6064.0 |        1.01 |   0.103347408072 |          2.56
    Kepler-175c |    6064.0 |        1.01 |   0.208194281384 |           3.1
    Kepler-176b |    5232.0 |        0.89 |              nan |          1.43
    Kepler-176c |    5232.0 |        0.89 |              nan |           2.6
    Kepler-176d |    5232.0 |        0.89 |              nan |          2.51
    Kepler-176e |    5232.0 |        0.89 |              nan |          1.45
    Kepler-177b |    5942.0 |        1.07 |    0.22163101219 |           2.9
    Kepler-177c |    5942.0 |        1.07 |   0.269476692346 |           7.1
    Kepler-178b |    5676.0 |        1.07 |              nan |           2.9
    Kepler-178c |    5676.0 |        1.07 |              nan |          2.88
    Kepler-178d |    5676.0 |        1.07 |              nan |          3.95
    Kepler-179b |    5302.0 |        0.76 |              nan |          1.64
    Kepler-179c |    5302.0 |        0.76 |              nan |           2.0
     Kepler-17b |    5781.0 |        1.05 |  0.0267514037016 |         14.68
    Kepler-180b |    5731.0 |        1.06 |   0.106302430024 |           1.5
    Kepler-180c |    5731.0 |        1.06 |   0.222660130517 |          3.01
    Kepler-181b |    5333.0 |        0.75 |              nan |          1.27
    Kepler-181c |    5333.0 |        0.75 |              nan |          1.99
    Kepler-182b |    6250.0 |        1.15 |  0.0937673527255 |          2.58
    Kepler-182c |    6250.0 |        1.15 |   0.154016677594 |          3.43
    Kepler-183b |    5888.0 |        0.96 |              nan |          2.06
    Kepler-183c |    5888.0 |        0.96 |              nan |          2.27
    Kepler-184b |    5788.0 |        0.87 |              nan |          2.36
    Kepler-184c |    5788.0 |        0.87 |              nan |          1.97
    Kepler-184d |    5788.0 |        0.87 |              nan |          2.49
    Kepler-185b |    5208.0 |        0.81 |  0.0250815141005 |          1.17
    Kepler-185c |    5208.0 |        0.81 |   0.136489794028 |          2.02
    Kepler-186b |    3755.0 |        0.52 |  0.0393879777136 |          1.07
    Kepler-186c |    3755.0 |        0.52 |  0.0597794230183 |          1.25
    Kepler-186d |    3755.0 |        0.52 |  0.0896338018273 |           1.4
    Kepler-186e |    3755.0 |        0.52 |     0.1266391012 |          1.27
    Kepler-186f |    3755.0 |        0.52 |   0.430328454401 |          1.17
    Kepler-187b |    6105.0 |        1.29 |  0.0537521715001 |          1.41
    Kepler-187c |    6105.0 |        1.29 |   0.089662919832 |          2.67
    Kepler-188b |    6021.0 |        1.14 |              nan |          1.68
    Kepler-188c |    6021.0 |        1.14 |              nan |          3.19
    Kepler-189b |    5235.0 |        0.75 |  0.0861789098451 |          1.21
    Kepler-189c |    5235.0 |        0.75 |   0.133868948816 |          2.38
     Kepler-18b |    5345.0 |        1.11 |  0.0442778968672 |           2.0
     Kepler-18c |    5345.0 |        1.11 |  0.0744673720038 |          5.49
     Kepler-18d |    5345.0 |        1.11 |    0.11601015403 |          6.98
    Kepler-190b |    5106.0 |         0.8 |   0.029500691224 |          1.56
    Kepler-190c |    5106.0 |         0.8 |  0.0446638422676 |          1.46
    Kepler-191b |    5282.0 |        0.79 |  0.0856823769499 |          1.34
    Kepler-191c |    5282.0 |        0.79 |   0.126063490633 |          1.86
    Kepler-191d |    5282.0 |        0.79 |  0.0608248723114 |          2.28
    Kepler-192b |    5479.0 |        1.01 |              nan |          2.74
    Kepler-192c |    5479.0 |        1.01 |              nan |          2.79
    Kepler-192d |    5479.0 |        1.01 |              nan |          1.02
    Kepler-193b |    6335.0 |        1.15 |              nan |          2.39
    Kepler-193c |    6335.0 |        1.15 |              nan |          2.75
    Kepler-194b |    6089.0 |        1.02 |              nan |          1.51
    Kepler-194c |    6089.0 |        1.02 |              nan |          2.59
    Kepler-194d |    6089.0 |        1.02 |              nan |           2.4
    Kepler-195b |    5329.0 |        0.78 |              nan |          2.03
    Kepler-195c |    5329.0 |        0.78 |              nan |          1.55
    Kepler-196b |    5128.0 |        0.78 |              nan |           1.9
    Kepler-196c |    5128.0 |        0.78 |              nan |          2.24
    Kepler-197b |    6004.0 |        1.12 |              nan |          1.02
    Kepler-197c |    6004.0 |        1.12 |              nan |          1.23
