pressure | temperature |   density | altitude
  1.2515 |       89.93 |    4.7238 |    3.195
  1.2529 |      89.942 |    4.7284 |    3.172
  1.2544 |       89.95 |    4.7331 |     3.15
  1.2558 |      89.971 |    4.7382 |    3.127
  1.2572 |      89.982 |    4.7434 |    3.104
  1.2586 |      90.007 |    4.7478 |    3.082
  1.2601 |      90.023 |    4.7527 |    3.059
  1.2615 |      90.041 |    4.7568 |    3.037
  1.2629 |      90.059 |    4.7616 |    3.014
  1.2643 |      90.075 |    4.7662 |    2.992
  1.2658 |      90.096 |    4.7709 |    2.969
  1.2673 |      90.125 |    4.7753 |    2.947
  1.2687 |      90.151 |    4.7797 |    2.924
  1.2702 |      90.167 |    4.7837 |    2.902
  1.2717 |      90.189 |    4.7881 |    2.879
  1.2748 |      90.226 |    4.7979 |    2.831
  1.2762 |      90.248 |    4.8025 |    2.809
  1.2777 |      90.271 |     4.807 |    2.787
  1.2791 |      90.284 |    4.8115 |    2.764
  1.2805 |      90.314 |    4.8159 |    2.742
   1.282 |      90.325 |    4.8206 |    2.719
  1.2834 |      90.361 |    4.8247 |    2.697
  1.2849 |      90.393 |    4.8293 |    2.675
  1.2863 |      90.414 |    4.8331 |    2.652
  1.2877 |      90.431 |    4.8371 |     2.63
  1.2892 |      90.446 |    4.8414 |    2.608
  1.2906 |      90.458 |    4.8462 |    2.585
  1.2921 |      90.479 |    4.8511 |    2.563
  1.2936 |      90.517 |    4.8556 |    2.541
  1.2951 |      90.543 |    4.8598 |    2.518
  1.2965 |      90.568 |    4.8637 |    2.496
   1.298 |      90.588 |    4.8678 |    2.474
  1.2994 |      90.619 |    4.8723 |    2.451
  1.3009 |       90.64 |    4.8764 |    2.429
  1.3023 |      90.669 |    4.8804 |    2.407
  1.3038 |      90.694 |    4.8847 |    2.385
  1.3052 |      90.707 |    4.8889 |    2.362
  1.3067 |      90.736 |    4.8934 |     2.34
  1.3081 |      90.764 |    4.8978 |    2.318
  1.3096 |      90.784 |    4.9017 |    2.296
  1.3111 |      90.813 |     4.906 |    2.273
  1.3125 |      90.835 |    4.9104 |    2.251
  1.3157 |      90.886 |    4.9199 |    2.202
  1.3171 |      90.904 |    4.9242 |     2.18
  1.3186 |      90.933 |    4.9284 |    2.158
    1.32 |      90.954 |    4.9327 |    2.136
  1.3215 |      90.976 |    4.9369 |    2.114
  1.3229 |      91.003 |    4.9413 |    2.092
  1.3244 |      91.031 |    4.9453 |     2.07
  1.3259 |      91.057 |    4.9494 |    2.048
  1.3274 |       91.08 |    4.9535 |    2.026
  1.3288 |      91.108 |    4.9578 |    2.004
  1.3304 |      91.139 |     4.962 |    1.982
  1.3318 |      91.155 |     4.966 |     1.96
  1.3333 |      91.172 |    4.9703 |    1.938
  1.3348 |      91.206 |     4.975 |    1.916
  1.3362 |      91.228 |    4.9792 |    1.894
  1.3377 |      91.253 |    4.9833 |    1.872
  1.3392 |      91.276 |    4.9875 |     1.85
  1.3406 |      91.302 |    4.9918 |    1.828
  1.3438 |      91.363 |    5.0007 |     1.78
  1.3453 |      91.395 |    5.0048 |    1.758
  1.3468 |      91.422 |    5.0086 |    1.736
  1.3482 |      91.453 |    5.0127 |    1.714
  1.3496 |      91.471 |    5.0168 |    1.692
  1.3512 |      91.501 |     5.021 |     1.67
  1.3526 |      91.532 |    5.0251 |    1.648
  1.3541 |      91.561 |     5.029 |    1.626
  1.3556 |      91.592 |     5.033 |    1.604
   1.357 |      91.616 |    5.0368 |    1.582
  1.3585 |      91.643 |    5.0411 |     1.56
    1.36 |      91.677 |     5.045 |    1.538
  1.3615 |      91.706 |    5.0488 |    1.516
  1.3629 |      91.725 |    5.0529 |    1.494
  1.3644 |      91.755 |    5.0575 |    1.472
  1.3659 |      91.777 |    5.0613 |     1.45
  1.3673 |      91.808 |    5.0657 |    1.428
  1.3689 |      91.839 |    5.0695 |    1.406
  1.3704 |      91.864 |    5.0734 |    1.384
  1.3719 |      91.894 |    5.0778 |    1.362
  1.3734 |      91.923 |    5.0817 |     1.34
  1.3749 |      91.952 |    5.0858 |    1.318
  1.3765 |      91.982 |    5.0896 |    1.296
   1.378 |      92.009 |    5.0935 |    1.275
  1.3795 |      92.037 |    5.0977 |    1.253
   1.381 |      92.058 |    5.1019 |    1.231
  1.3824 |      92.091 |    5.1064 |    1.209
  1.3857 |      92.151 |    5.1144 |    1.163
  1.3872 |       92.17 |    5.1186 |    1.141
  1.3888 |      92.197 |    5.1232 |    1.119
  1.3903 |      92.231 |    5.1274 |    1.097
  1.3918 |      92.259 |    5.1314 |    1.075
  1.3933 |      92.281 |    5.1354 |    1.053
  1.3949 |      92.313 |    5.1395 |    1.032
  1.3963 |      92.348 |    5.1438 |     1.01
  1.3978 |       92.37 |    5.1472 |    0.988
  1.3994 |      92.389 |    5.1517 |    0.966
  1.4008 |      92.413 |    5.1567 |    0.944
  1.4023 |      92.437 |    5.1607 |    0.922
  1.4038 |      92.456 |    5.1648 |    0.901
  1.4054 |      92.483 |    5.1695 |    0.879
  1.4069 |      92.521 |    5.1747 |    0.857
  1.4084 |      92.527 |    5.1785 |    0.835
  1.4099 |      92.543 |     5.183 |    0.813
  1.4114 |      92.561 |    5.1878 |    0.792
  1.4148 |      92.616 |     5.197 |    0.745
  1.4163 |      92.641 |    5.2012 |    0.723
  1.4178 |      92.662 |    5.2055 |    0.702
  1.4193 |      92.698 |    5.2099 |     0.68
  1.4208 |      92.727 |    5.2136 |    0.658
  1.4223 |       92.75 |    5.2176 |    0.636
  1.4239 |      92.775 |    5.2219 |    0.615
  1.4254 |      92.797 |    5.2262 |    0.593
   1.427 |      92.819 |    5.2307 |    0.571
  1.4285 |      92.853 |    5.2353 |    0.549
    1.43 |      92.879 |     5.239 |    0.528
  1.4315 |      92.901 |    5.2432 |    0.506
  1.4331 |      92.927 |    5.2476 |    0.484
  1.4346 |      92.961 |    5.2518 |    0.462
  1.4361 |      92.985 |    5.2558 |     0.44
  1.4376 |      93.006 |    5.2603 |    0.418
  1.4391 |      93.018 |    5.2648 |    0.397
  1.4407 |      93.027 |      5.27 |    0.375
  1.4422 |      93.043 |    5.2752 |    0.353
  1.4437 |      93.069 |      5.28 |    0.331
  1.4453 |      93.072 |    5.2845 |     0.31
  1.4468 |       93.09 |      5.29 |    0.288
  1.4482 |      93.128 |    5.2943 |    0.266
  1.4498 |      93.148 |     5.298 |    0.245
  1.4513 |       93.18 |    5.3022 |    0.223
  1.4529 |      93.203 |    5.3063 |    0.201
  1.4545 |      93.232 |    5.3105 |     0.18
  1.4578 |      93.301 |    5.3195 |    0.132
  1.4593 |      93.325 |    5.3234 |    0.111
  1.4609 |      93.364 |    5.3273 |    0.089
  1.4624 |      93.382 |    5.3313 |    0.068
   1.464 |      93.409 |    5.3358 |    0.046
  1.4655 |       93.45 |    5.3403 |    0.024
  1.4664 |      93.503 |    5.3446 |    0.003
